transaction_id,client_id,product_id,transaction_date,amount,transaction_type,status
23855,116,2,2025-06-14,11592.35,Deposit,Failed
23856,123,5,2025-06-06,4919.66,Transfer,Completed
23857,24,3,2025-06-28,3805.42,Deposit,Completed
23858,132,3,2025-06-23,11390.89,Withdrawal,Failed
23859,97,3,2025-06-11,16062.43,Withdrawal,Failed
23860,3,3,2025-06-06,1779.56,Transfer,Pending
23861,15,4,2025-06-13,6251.52,Withdrawal,Failed
23862,105,3,2025-06-30,11911.74,Deposit,Pending
23863,137,4,2025-06-28,9853.45,Transfer,Failed
23864,50,4,2025-06-29,5958.67,Payment,Failed
23865,127,3,2025-06-05,9296.4,Deposit,Failed
23866,16,4,2025-06-30,9383.48,Deposit,Failed
23867,1,1,2025-06-15,14164.92,Deposit,Pending
23868,47,4,2025-06-13,14983.7,Deposit,Completed
23869,9,4,2025-06-17,15049.94,Payment,Completed
23870,148,1,2025-06-07,10057.79,Withdrawal,Failed
23871,50,5,2025-06-27,18804.19,Deposit,Completed
23872,5,3,2025-06-03,19517.65,Withdrawal,Failed
23873,142,1,2025-06-30,9776.58,Deposit,Pending
23874,88,5,2025-06-21,12561.7,Payment,Failed
23875,149,5,2025-06-05,5651.81,Transfer,Pending
23876,143,2,2025-06-02,2186.15,Deposit,Pending
23877,42,4,2025-06-08,15303.3,Deposit,Pending
23878,96,3,2025-06-14,15444.42,Withdrawal,Completed
23879,95,2,2025-06-04,2305.69,Transfer,Failed
23880,69,4,2025-06-24,10610.04,Transfer,Pending
23881,132,4,2025-06-09,12602.15,Withdrawal,Pending
23882,115,1,2025-06-09,9434.12,Transfer,Completed
23883,102,5,2025-06-15,6576.31,Transfer,Completed
23884,118,4,2025-06-04,10528.29,Payment,Pending
23885,55,1,2025-06-04,9516.45,Withdrawal,Completed
23886,149,2,2025-06-23,19260.78,Deposit,Pending
23887,111,1,2025-06-23,13574.6,Deposit,Failed
23888,27,4,2025-06-09,12832.55,Deposit,Pending
23889,25,1,2025-06-28,2993.22,Withdrawal,Completed
23890,116,4,2025-06-19,14865.85,Withdrawal,Pending
23891,72,3,2025-06-17,8351.29,Transfer,Pending
23892,133,5,2025-06-14,3589.78,Deposit,Pending
23893,119,3,2025-06-12,13391.55,Transfer,Completed
23894,88,4,2025-06-08,691.76,Transfer,Failed
23895,37,2,2025-06-29,19305.09,Transfer,Failed
23896,113,3,2025-06-20,18023.33,Payment,Pending
23897,122,3,2025-06-29,11165.5,Deposit,Completed
23898,121,4,2025-06-21,10341.35,Withdrawal,Pending
23899,82,4,2025-06-15,8324.42,Withdrawal,Completed
23900,42,4,2025-06-23,1529.86,Withdrawal,Pending
23901,65,3,2025-06-21,17973.74,Transfer,Failed
23902,60,2,2025-06-23,18779.7,Payment,Failed
23903,124,4,2025-06-06,12924.07,Transfer,Completed
23904,31,5,2025-06-14,14853.77,Withdrawal,Completed
23905,150,3,2025-06-23,19662.72,Transfer,Failed
23906,58,4,2025-06-11,3152.25,Deposit,Failed
23907,76,5,2025-06-20,954.37,Payment,Pending
23908,90,2,2025-06-10,5673.52,Transfer,Pending
23909,72,1,2025-06-16,7718.86,Payment,Pending
23910,79,3,2025-06-19,10814.36,Payment,Failed
23911,43,1,2025-06-22,11006.93,Transfer,Completed
23912,41,2,2025-06-24,7987.18,Deposit,Pending
23913,115,1,2025-06-27,18314.95,Withdrawal,Failed
23914,109,1,2025-06-16,16700.61,Withdrawal,Pending
23915,10,1,2025-06-20,5892.95,Deposit,Pending
23916,111,2,2025-06-08,4844.84,Transfer,Completed
23917,17,3,2025-06-11,1038.53,Transfer,Failed
23918,52,3,2025-06-15,1922.45,Payment,Failed
23919,100,1,2025-06-01,15578.67,Withdrawal,Failed
23920,33,3,2025-06-26,9384.12,Deposit,Failed
23921,140,2,2025-06-05,5836.84,Deposit,Pending
23922,112,1,2025-06-04,2262.35,Withdrawal,Failed
23923,149,3,2025-06-28,876.9,Transfer,Completed
23924,114,4,2025-06-21,16368.83,Transfer,Failed
23925,137,3,2025-06-23,6262.56,Transfer,Failed
23926,92,1,2025-06-03,15469.65,Withdrawal,Completed
23927,62,3,2025-06-01,14394.28,Transfer,Failed
23928,10,3,2025-06-16,6973.61,Withdrawal,Failed
23929,128,1,2025-06-19,4491.06,Deposit,Failed
23930,92,5,2025-06-16,6993.2,Withdrawal,Completed
23931,144,3,2025-06-24,9423.7,Payment,Failed
23932,115,2,2025-06-05,1571.89,Deposit,Pending
23933,35,1,2025-06-07,1955.32,Deposit,Failed
23934,91,5,2025-06-14,12556.78,Payment,Pending
23935,2,1,2025-06-23,13057.79,Transfer,Pending
23936,108,4,2025-06-22,10553.16,Transfer,Failed
23937,55,5,2025-06-02,16165.25,Payment,Pending
23938,47,3,2025-06-11,13976.57,Deposit,Completed
23939,144,2,2025-06-13,11419.41,Deposit,Failed
23940,73,5,2025-06-26,18437.48,Deposit,Pending
23941,66,2,2025-06-22,9795.66,Transfer,Pending
23942,42,1,2025-06-14,14421.72,Deposit,Failed
23943,123,5,2025-06-03,14832.8,Payment,Completed
23944,87,4,2025-06-06,8901.36,Payment,Pending
23945,42,4,2025-06-27,15217.06,Withdrawal,Failed
23946,15,3,2025-06-23,7594.92,Deposit,Completed
23947,85,4,2025-06-08,17455.69,Deposit,Completed
23948,121,2,2025-06-28,8751.04,Payment,Pending
23949,66,2,2025-06-03,18789.73,Transfer,Failed
23950,58,3,2025-06-02,8872.16,Deposit,Failed
23951,134,1,2025-06-21,3079.18,Transfer,Pending
23952,5,3,2025-06-11,18524.49,Transfer,Pending
23953,134,4,2025-06-03,6394.42,Payment,Completed
23954,44,1,2025-06-07,4052.79,Payment,Completed
23955,27,5,2025-06-05,443.4,Transfer,Completed
23956,143,4,2025-06-24,17713.15,Deposit,Completed
23957,28,4,2025-06-19,540.25,Transfer,Completed
23958,101,3,2025-06-08,16938.25,Payment,Failed
23959,18,5,2025-06-03,19963.29,Deposit,Completed
23960,42,3,2025-06-13,17726.67,Deposit,Completed
23961,132,5,2025-06-24,6532.05,Payment,Pending
23962,58,5,2025-06-16,4612.11,Withdrawal,Failed
23963,55,1,2025-06-09,9970.63,Withdrawal,Pending
23964,42,2,2025-06-02,12872.09,Deposit,Failed
23965,53,2,2025-06-15,5168.4,Payment,Completed
23966,108,1,2025-06-25,8803.54,Transfer,Failed
23967,138,1,2025-06-12,1537.29,Withdrawal,Pending
23968,105,1,2025-06-18,11782.06,Deposit,Pending
23969,86,2,2025-06-16,11957.8,Transfer,Completed
23970,44,4,2025-06-19,9824.98,Payment,Completed
23971,141,3,2025-06-24,17580.7,Transfer,Pending
23972,5,5,2025-06-06,19368.39,Payment,Completed
23973,144,4,2025-06-10,16783.57,Deposit,Completed
23974,89,4,2025-06-04,3464.54,Deposit,Completed
23975,92,4,2025-06-19,18043.22,Transfer,Completed
23976,76,3,2025-06-22,15446.14,Withdrawal,Failed
23977,5,3,2025-06-21,4568.33,Transfer,Pending
23978,107,1,2025-06-13,6278.65,Payment,Completed
23979,98,1,2025-06-08,1549.99,Deposit,Completed
23980,66,1,2025-06-05,7478.62,Transfer,Pending
23981,121,3,2025-06-05,9367.63,Payment,Failed
23982,18,2,2025-06-06,9517.56,Payment,Failed
23983,20,4,2025-06-21,4759.37,Withdrawal,Failed
23984,35,1,2025-06-20,12010.89,Deposit,Pending
23985,96,5,2025-06-27,3292.26,Deposit,Pending
23986,67,2,2025-06-17,15392.3,Withdrawal,Failed
23987,146,2,2025-06-18,3780.19,Withdrawal,Pending
23988,62,3,2025-06-15,7597.03,Payment,Pending
23989,119,5,2025-06-19,14228.26,Transfer,Pending
23990,145,5,2025-06-01,9508.0,Payment,Completed
23991,25,3,2025-06-24,18679.42,Withdrawal,Completed
23992,87,1,2025-06-14,8978.04,Transfer,Pending
23993,99,1,2025-06-06,12241.75,Withdrawal,Completed
23994,124,4,2025-06-29,16288.83,Transfer,Failed
23995,127,5,2025-06-18,1146.84,Deposit,Pending
23996,43,3,2025-06-19,806.57,Transfer,Failed
23997,23,5,2025-06-23,5989.55,Transfer,Pending
23998,2,3,2025-06-07,4452.47,Transfer,Completed
23999,127,2,2025-06-02,8117.94,Transfer,Failed
24000,142,1,2025-06-11,3712.48,Deposit,Completed
24001,87,5,2025-06-11,14664.71,Deposit,Failed
24002,117,1,2025-06-22,19573.06,Deposit,Failed
24003,43,2,2025-06-26,10179.51,Transfer,Pending
24004,141,2,2025-06-06,13701.1,Payment,Completed
24005,87,3,2025-06-14,15505.11,Payment,Completed
24006,51,3,2025-06-21,4624.34,Transfer,Failed
24007,28,3,2025-06-11,16903.01,Deposit,Pending
24008,131,4,2025-06-30,12186.42,Withdrawal,Pending
24009,103,3,2025-06-12,548.09,Payment,Pending
24010,130,5,2025-06-05,1567.35,Payment,Pending
24011,78,5,2025-06-06,6478.43,Payment,Pending
24012,71,5,2025-06-24,9167.03,Deposit,Completed
24013,79,3,2025-06-06,7337.42,Payment,Failed
24014,27,5,2025-06-02,2961.1,Deposit,Failed
24015,50,3,2025-06-21,14920.24,Deposit,Completed
24016,5,3,2025-06-09,12962.65,Transfer,Failed
24017,78,4,2025-06-14,7846.06,Payment,Failed
24018,25,4,2025-06-24,19957.55,Payment,Failed
24019,31,3,2025-06-15,1616.79,Deposit,Pending
24020,126,4,2025-06-28,15136.19,Withdrawal,Pending
24021,129,4,2025-06-25,13804.0,Deposit,Completed
24022,67,4,2025-06-18,7533.47,Deposit,Completed
24023,55,5,2025-06-10,992.14,Transfer,Pending
24024,143,1,2025-06-09,13822.44,Transfer,Pending
24025,83,5,2025-06-05,6223.88,Deposit,Failed
24026,103,5,2025-06-14,2131.81,Deposit,Completed
24027,60,4,2025-06-25,9213.39,Transfer,Failed
24028,131,5,2025-06-12,15091.51,Payment,Completed
24029,116,1,2025-06-07,10419.57,Withdrawal,Failed
24030,102,5,2025-06-06,6928.92,Transfer,Completed
24031,67,2,2025-06-25,10125.36,Payment,Pending
24032,70,4,2025-06-24,5453.8,Withdrawal,Failed
24033,115,2,2025-06-14,2030.08,Withdrawal,Pending
24034,98,5,2025-06-29,9336.67,Payment,Completed
24035,16,3,2025-06-14,805.52,Transfer,Pending
24036,119,2,2025-06-21,13058.92,Transfer,Pending
24037,37,1,2025-06-12,17515.64,Deposit,Failed
24038,91,2,2025-06-09,15993.31,Transfer,Failed
24039,74,4,2025-06-16,11367.89,Transfer,Pending
24040,14,2,2025-06-17,11497.1,Payment,Pending
24041,87,1,2025-06-17,16588.07,Withdrawal,Completed
24042,24,1,2025-06-18,18532.88,Withdrawal,Pending
24043,117,4,2025-06-06,17729.46,Payment,Failed
24044,30,5,2025-06-10,10602.35,Payment,Pending
24045,12,2,2025-06-05,3104.86,Payment,Pending
24046,132,5,2025-06-08,14837.42,Transfer,Failed
24047,148,3,2025-06-24,14919.24,Withdrawal,Pending
24048,86,2,2025-06-11,4556.44,Payment,Completed
24049,137,1,2025-06-06,6871.53,Transfer,Completed
24050,50,2,2025-06-20,2538.57,Deposit,Pending
24051,95,4,2025-06-29,2988.83,Deposit,Failed
24052,105,1,2025-06-03,2042.06,Withdrawal,Failed
24053,63,5,2025-06-29,2214.26,Withdrawal,Pending
24054,17,1,2025-06-08,18781.62,Transfer,Failed
24055,83,4,2025-06-26,7688.23,Transfer,Failed
24056,16,4,2025-06-19,18241.53,Deposit,Failed
24057,64,5,2025-06-12,19147.52,Withdrawal,Completed
24058,113,1,2025-06-21,12751.6,Withdrawal,Pending
24059,105,3,2025-06-10,15078.53,Transfer,Pending
24060,49,2,2025-06-25,19352.92,Deposit,Pending
24061,143,1,2025-06-17,14501.95,Payment,Failed
24062,8,3,2025-06-26,16770.47,Withdrawal,Failed
24063,143,5,2025-06-08,8107.98,Withdrawal,Failed
24064,1,1,2025-06-28,2467.02,Payment,Failed
24065,129,5,2025-06-27,14046.82,Payment,Pending
24066,121,2,2025-06-27,13511.94,Deposit,Failed
24067,139,4,2025-06-03,13302.08,Payment,Completed
24068,49,2,2025-06-25,4592.71,Payment,Pending
24069,26,5,2025-06-24,14415.97,Deposit,Failed
24070,4,5,2025-06-19,17348.63,Deposit,Failed
24071,98,3,2025-06-04,14036.35,Deposit,Failed
24072,98,3,2025-06-19,5556.54,Withdrawal,Completed
24073,120,5,2025-06-09,9191.77,Transfer,Failed
24074,129,2,2025-06-12,19726.7,Transfer,Failed
24075,61,5,2025-06-04,9977.94,Withdrawal,Pending
24076,129,3,2025-06-08,197.42,Withdrawal,Failed
24077,112,3,2025-06-12,2809.73,Transfer,Failed
24078,54,2,2025-06-10,17375.82,Deposit,Completed
24079,42,5,2025-06-16,5162.5,Transfer,Completed
24080,17,3,2025-06-10,10422.26,Withdrawal,Failed
24081,99,4,2025-06-08,6141.81,Withdrawal,Completed
24082,33,1,2025-06-19,8049.75,Deposit,Completed
24083,53,2,2025-06-03,9707.93,Deposit,Completed
24084,68,4,2025-06-11,13177.49,Payment,Pending
24085,113,5,2025-06-02,15970.74,Payment,Completed
24086,67,5,2025-06-01,3272.54,Withdrawal,Completed
24087,105,4,2025-06-04,18694.5,Payment,Pending
24088,12,2,2025-06-15,14715.04,Withdrawal,Pending
24089,136,1,2025-06-09,15081.76,Payment,Completed
24090,120,5,2025-06-19,17790.42,Payment,Failed
24091,119,3,2025-06-30,2832.91,Transfer,Failed
24092,111,3,2025-06-15,13034.97,Deposit,Completed
24093,22,1,2025-06-13,13494.67,Withdrawal,Completed
24094,26,2,2025-06-12,3139.69,Withdrawal,Pending
24095,26,4,2025-06-25,6392.68,Transfer,Pending
24096,4,3,2025-06-12,17454.26,Payment,Pending
24097,55,1,2025-06-21,8310.44,Withdrawal,Pending
24098,16,2,2025-06-26,2790.42,Deposit,Failed
24099,61,2,2025-06-08,15404.98,Transfer,Pending
24100,76,3,2025-06-18,15930.59,Withdrawal,Pending
24101,28,4,2025-06-17,9568.13,Transfer,Completed
24102,3,5,2025-06-18,6524.1,Deposit,Pending
24103,93,5,2025-06-17,9342.29,Withdrawal,Failed
24104,139,1,2025-06-24,14633.87,Payment,Completed
24105,134,4,2025-06-30,19313.84,Deposit,Failed
24106,98,2,2025-06-07,18891.28,Deposit,Failed
24107,96,4,2025-06-11,15503.97,Transfer,Pending
24108,128,2,2025-06-07,19184.34,Deposit,Pending
24109,16,4,2025-06-05,12334.94,Transfer,Completed
24110,19,2,2025-06-08,19770.41,Deposit,Completed
24111,24,5,2025-06-13,13539.45,Deposit,Pending
24112,44,2,2025-06-15,10477.86,Payment,Pending
24113,139,5,2025-06-17,8362.21,Withdrawal,Completed
24114,31,4,2025-06-24,3739.68,Payment,Failed
24115,25,3,2025-06-19,3770.55,Withdrawal,Completed
24116,19,2,2025-06-26,13569.92,Deposit,Pending
24117,18,1,2025-06-02,16030.69,Withdrawal,Completed
24118,4,3,2025-06-23,4163.56,Payment,Failed
24119,116,1,2025-06-17,1877.12,Withdrawal,Completed
24120,13,1,2025-06-09,10703.09,Transfer,Failed
24121,91,2,2025-06-10,390.18,Deposit,Failed
24122,120,5,2025-06-23,12539.14,Payment,Pending
24123,113,1,2025-06-09,16787.77,Transfer,Failed
24124,118,3,2025-06-26,12246.97,Transfer,Completed
24125,131,2,2025-06-20,2838.66,Deposit,Completed
24126,132,5,2025-06-01,228.77,Transfer,Completed
24127,138,1,2025-06-09,13261.35,Payment,Pending
24128,50,5,2025-06-04,17081.18,Transfer,Completed
24129,92,3,2025-06-03,7712.16,Transfer,Completed
24130,103,5,2025-06-11,11482.58,Deposit,Pending
24131,3,4,2025-06-03,12609.55,Deposit,Pending
24132,76,2,2025-06-14,3360.94,Transfer,Completed
24133,40,5,2025-06-08,11973.66,Deposit,Failed
24134,22,2,2025-06-28,7208.06,Transfer,Failed
24135,113,5,2025-06-26,13350.14,Transfer,Completed
24136,109,3,2025-06-27,18648.04,Deposit,Failed
24137,143,2,2025-06-20,2042.07,Payment,Completed
24138,86,3,2025-06-02,19022.35,Deposit,Pending
24139,7,3,2025-06-23,12306.31,Withdrawal,Failed
24140,58,3,2025-06-02,11663.43,Deposit,Failed
24141,50,1,2025-06-24,10153.47,Deposit,Failed
24142,72,1,2025-06-20,18271.05,Withdrawal,Failed
24143,79,3,2025-06-23,4623.15,Deposit,Failed
24144,10,1,2025-06-29,4930.26,Deposit,Completed
24145,45,5,2025-06-19,2218.24,Payment,Pending
24146,27,2,2025-06-16,7536.99,Payment,Completed
24147,13,4,2025-06-13,13068.44,Withdrawal,Completed
24148,125,3,2025-06-26,12474.41,Payment,Completed
24149,24,5,2025-06-15,10009.62,Transfer,Failed
24150,138,2,2025-06-16,13993.47,Transfer,Pending
24151,87,4,2025-06-11,13954.78,Payment,Completed
24152,24,2,2025-06-22,1397.68,Transfer,Pending
24153,138,4,2025-06-05,9587.59,Payment,Failed
24154,123,2,2025-06-23,19745.3,Transfer,Pending
24155,100,2,2025-06-04,15695.13,Withdrawal,Failed
24156,133,1,2025-06-20,1665.34,Payment,Failed
24157,150,4,2025-06-06,19074.68,Payment,Completed
24158,134,5,2025-06-20,12414.22,Payment,Failed
24159,60,2,2025-06-03,13931.41,Transfer,Completed
24160,94,1,2025-06-25,816.13,Transfer,Pending
24161,61,1,2025-06-09,13131.63,Deposit,Pending
24162,134,5,2025-06-23,14998.71,Transfer,Completed
24163,29,4,2025-06-06,3457.52,Payment,Pending
24164,40,1,2025-06-06,17125.15,Transfer,Pending
24165,143,1,2025-06-23,3980.55,Payment,Pending
24166,127,5,2025-06-15,13338.24,Deposit,Failed
24167,57,2,2025-06-10,18715.3,Deposit,Failed
24168,117,1,2025-06-20,4864.66,Transfer,Pending
24169,125,1,2025-06-24,15869.39,Transfer,Completed
24170,37,5,2025-06-27,8963.33,Withdrawal,Pending
24171,41,4,2025-06-09,9250.08,Payment,Completed
24172,90,2,2025-06-12,8810.33,Withdrawal,Pending
24173,105,3,2025-06-14,4744.38,Withdrawal,Pending
24174,88,1,2025-06-12,8570.71,Payment,Failed
24175,81,5,2025-06-16,5765.95,Transfer,Failed
24176,80,2,2025-06-12,427.64,Withdrawal,Failed
24177,73,4,2025-06-30,12651.52,Withdrawal,Pending
24178,148,4,2025-06-08,8268.23,Deposit,Failed
24179,33,2,2025-06-12,7879.47,Transfer,Completed
24180,46,1,2025-06-10,893.84,Transfer,Failed
24181,64,1,2025-06-29,16869.53,Withdrawal,Pending
24182,59,3,2025-06-12,9876.37,Deposit,Completed
24183,48,4,2025-06-30,10311.49,Deposit,Pending
24184,20,2,2025-06-16,3909.56,Payment,Pending
24185,107,1,2025-06-06,14631.15,Payment,Pending
24186,7,2,2025-06-14,2771.63,Payment,Completed
24187,8,5,2025-06-13,4632.2,Withdrawal,Completed
24188,98,4,2025-06-22,11913.95,Payment,Pending
24189,98,4,2025-06-05,10767.01,Payment,Failed
24190,146,4,2025-06-17,4957.15,Transfer,Failed
24191,128,4,2025-06-21,12760.74,Transfer,Completed
24192,112,4,2025-06-16,11039.26,Payment,Completed
24193,38,2,2025-06-22,15249.04,Transfer,Pending
24194,140,2,2025-06-24,8519.38,Withdrawal,Pending
24195,109,2,2025-06-08,4492.47,Deposit,Failed
24196,16,3,2025-06-11,7700.28,Payment,Completed
24197,2,1,2025-06-23,10185.09,Withdrawal,Completed
24198,96,4,2025-06-11,2771.13,Transfer,Completed
24199,56,5,2025-06-07,15932.65,Withdrawal,Completed
24200,4,3,2025-06-02,12240.09,Payment,Pending
24201,28,3,2025-06-04,12281.06,Payment,Pending
24202,18,2,2025-06-22,9095.63,Withdrawal,Failed
24203,113,1,2025-06-15,4842.75,Withdrawal,Pending
24204,100,2,2025-06-09,4159.64,Withdrawal,Completed
24205,106,2,2025-06-16,6965.17,Payment,Pending
24206,78,2,2025-06-17,9999.07,Payment,Failed
24207,68,3,2025-06-06,1791.09,Deposit,Failed
24208,136,5,2025-06-23,170.67,Payment,Failed
24209,20,3,2025-06-23,849.39,Payment,Completed
24210,65,3,2025-06-25,11337.07,Deposit,Failed
24211,5,5,2025-06-27,4535.69,Transfer,Completed
24212,4,4,2025-06-17,3751.07,Deposit,Completed
24213,119,5,2025-06-25,9814.62,Withdrawal,Pending
24214,42,4,2025-06-03,11573.18,Payment,Failed
24215,7,2,2025-06-17,7739.47,Transfer,Failed
24216,72,5,2025-06-11,6722.74,Payment,Pending
24217,18,1,2025-06-02,9178.37,Withdrawal,Pending
24218,64,3,2025-06-21,3740.87,Withdrawal,Pending
24219,131,5,2025-06-10,14959.47,Transfer,Failed
24220,45,5,2025-06-27,1914.8,Deposit,Failed
24221,80,1,2025-06-02,9128.63,Deposit,Completed
24222,110,1,2025-06-25,6210.01,Deposit,Failed
24223,43,2,2025-06-08,16463.48,Payment,Failed
24224,110,3,2025-06-14,9274.47,Transfer,Pending
24225,34,2,2025-06-28,18905.79,Payment,Failed
24226,84,4,2025-06-18,6095.04,Deposit,Completed
24227,57,5,2025-06-28,4076.81,Transfer,Failed
24228,90,3,2025-06-30,1930.2,Payment,Pending
24229,40,2,2025-06-28,15078.14,Payment,Pending
24230,134,2,2025-06-10,7269.54,Deposit,Failed
24231,42,1,2025-06-03,14415.07,Withdrawal,Completed
24232,64,2,2025-06-18,18466.23,Transfer,Failed
24233,44,5,2025-06-29,1472.68,Payment,Pending
24234,98,2,2025-06-18,5059.52,Payment,Failed
24235,103,3,2025-06-24,4103.96,Deposit,Failed
24236,8,1,2025-06-19,17660.51,Withdrawal,Completed
24237,103,5,2025-06-10,15626.59,Payment,Completed
24238,51,5,2025-06-01,11004.96,Deposit,Failed
24239,76,2,2025-06-18,11411.57,Payment,Pending
24240,62,1,2025-06-10,3832.96,Transfer,Completed
24241,81,2,2025-06-24,6666.8,Transfer,Pending
24242,120,5,2025-06-01,16762.64,Deposit,Completed
24243,134,2,2025-06-26,11861.01,Transfer,Completed
24244,103,1,2025-06-28,9117.08,Transfer,Pending
24245,72,3,2025-06-06,7422.51,Deposit,Pending
24246,6,4,2025-06-09,2766.96,Payment,Pending
24247,44,5,2025-06-16,13718.09,Deposit,Failed
24248,107,1,2025-06-15,10826.96,Withdrawal,Pending
24249,139,1,2025-06-12,7277.63,Withdrawal,Failed
24250,32,3,2025-06-07,7160.96,Transfer,Completed
24251,51,2,2025-06-05,2539.95,Withdrawal,Failed
24252,130,5,2025-06-04,14124.86,Payment,Failed
24253,23,2,2025-06-22,15862.68,Payment,Failed
24254,55,2,2025-06-23,13993.53,Withdrawal,Failed
24255,60,3,2025-06-08,13942.4,Withdrawal,Pending
24256,53,4,2025-06-08,10736.45,Deposit,Failed
24257,103,4,2025-06-14,1437.43,Payment,Completed
24258,136,4,2025-06-14,13199.93,Transfer,Pending
24259,109,5,2025-06-21,1182.5,Payment,Completed
24260,73,5,2025-06-18,17521.68,Payment,Failed
24261,105,5,2025-06-27,1104.89,Withdrawal,Failed
24262,26,3,2025-06-21,12326.52,Payment,Completed
24263,107,1,2025-06-11,5092.54,Transfer,Completed
24264,62,4,2025-06-27,1075.36,Deposit,Pending
24265,143,3,2025-06-04,19603.98,Payment,Failed
24266,118,4,2025-06-29,414.73,Payment,Pending
24267,9,5,2025-06-09,10681.45,Deposit,Pending
24268,149,3,2025-06-11,14991.81,Transfer,Pending
24269,64,2,2025-06-09,18064.24,Deposit,Failed
24270,12,2,2025-06-10,17906.77,Withdrawal,Failed
24271,77,3,2025-06-04,791.95,Withdrawal,Pending
24272,85,1,2025-06-05,19846.85,Transfer,Failed
24273,102,1,2025-06-22,360.94,Transfer,Completed
24274,40,5,2025-06-08,18541.04,Deposit,Pending
24275,57,3,2025-06-04,6497.42,Deposit,Completed
24276,29,4,2025-06-02,14304.26,Transfer,Completed
24277,134,3,2025-06-10,13551.46,Withdrawal,Pending
24278,147,5,2025-06-16,17907.68,Deposit,Completed
24279,96,1,2025-06-19,5394.09,Deposit,Pending
24280,126,1,2025-06-30,615.24,Withdrawal,Completed
24281,56,5,2025-06-13,5922.4,Deposit,Pending
24282,76,4,2025-06-23,1762.22,Withdrawal,Failed
24283,7,1,2025-06-11,3008.18,Payment,Pending
24284,78,4,2025-06-17,4856.03,Payment,Pending
24285,21,3,2025-06-27,5573.04,Withdrawal,Completed
24286,93,2,2025-06-08,13789.28,Withdrawal,Pending
24287,14,1,2025-06-01,7541.25,Transfer,Pending
24288,72,5,2025-06-10,19953.68,Deposit,Pending
24289,90,5,2025-06-18,3048.51,Deposit,Completed
24290,52,3,2025-06-05,1325.82,Transfer,Pending
24291,50,4,2025-06-07,15845.36,Transfer,Failed
24292,64,2,2025-06-12,6788.87,Transfer,Completed
24293,70,4,2025-06-25,13294.8,Payment,Failed
24294,143,2,2025-06-28,10887.31,Payment,Failed
24295,127,2,2025-06-22,12472.48,Transfer,Completed
24296,35,2,2025-06-04,18285.87,Payment,Completed
24297,32,5,2025-06-19,3084.26,Transfer,Pending
24298,26,3,2025-06-26,9284.43,Withdrawal,Failed
24299,3,1,2025-06-17,3906.99,Withdrawal,Failed
24300,78,5,2025-06-01,7725.72,Deposit,Failed
24301,123,4,2025-06-06,12247.59,Deposit,Pending
24302,144,2,2025-06-02,17555.94,Deposit,Pending
24303,105,2,2025-06-13,14437.68,Deposit,Completed
24304,120,1,2025-06-20,5882.62,Withdrawal,Failed
24305,2,3,2025-06-24,10703.49,Transfer,Failed
24306,123,1,2025-06-10,17935.96,Transfer,Failed
24307,102,5,2025-06-02,6969.35,Withdrawal,Failed
24308,46,1,2025-06-19,294.8,Withdrawal,Pending
24309,43,4,2025-06-15,12937.69,Transfer,Completed
24310,135,3,2025-06-10,1633.44,Withdrawal,Completed
24311,121,3,2025-06-19,8300.0,Deposit,Failed
24312,104,3,2025-06-24,4097.6,Payment,Completed
24313,48,1,2025-06-13,19231.95,Withdrawal,Completed
24314,60,1,2025-06-01,19809.58,Payment,Failed
24315,28,2,2025-06-22,15100.7,Payment,Failed
24316,119,2,2025-06-26,17620.32,Payment,Failed
24317,82,1,2025-06-15,17171.51,Withdrawal,Failed
24318,70,4,2025-06-20,5457.51,Transfer,Completed
24319,139,1,2025-06-10,7020.78,Withdrawal,Completed
24320,115,2,2025-06-28,19743.44,Payment,Failed
24321,133,1,2025-06-21,16698.2,Payment,Pending
24322,113,2,2025-06-13,19006.09,Withdrawal,Completed
24323,112,2,2025-06-07,12893.47,Payment,Failed
24324,98,5,2025-06-14,9544.41,Transfer,Pending
24325,119,3,2025-06-11,1124.83,Deposit,Failed
24326,144,1,2025-06-12,4236.21,Deposit,Failed
24327,30,4,2025-06-16,11212.07,Transfer,Failed
24328,92,5,2025-06-03,8561.01,Deposit,Pending
24329,123,2,2025-06-06,5271.95,Withdrawal,Pending
24330,59,3,2025-06-17,5826.88,Withdrawal,Completed
24331,58,1,2025-06-26,14570.65,Payment,Completed
24332,118,5,2025-06-20,422.5,Withdrawal,Failed
24333,150,5,2025-06-19,241.05,Payment,Failed
24334,69,5,2025-06-01,18154.28,Deposit,Pending
24335,67,3,2025-06-26,8324.31,Payment,Completed
24336,63,3,2025-06-08,8113.8,Deposit,Pending
24337,16,4,2025-06-17,15855.73,Transfer,Completed
24338,31,4,2025-06-13,3048.92,Payment,Completed
24339,134,4,2025-06-20,16913.95,Payment,Completed
24340,6,4,2025-06-01,11639.87,Deposit,Failed
24341,24,2,2025-06-04,6704.44,Payment,Pending
24342,38,1,2025-06-09,17103.15,Payment,Completed
24343,22,2,2025-06-09,141.14,Payment,Completed
24344,147,1,2025-06-19,14778.75,Transfer,Pending
24345,149,5,2025-06-11,19436.36,Deposit,Pending
24346,49,4,2025-06-29,2802.08,Payment,Failed
24347,134,5,2025-06-09,11083.39,Deposit,Pending
24348,30,1,2025-06-10,17396.03,Transfer,Completed
24349,125,2,2025-06-01,3726.04,Payment,Completed
24350,25,2,2025-06-10,19465.37,Deposit,Completed
